"ELECTION ID","ELECTION NAME","COUNTY NAME","POLL PLACE NAME","ADDRESS","POLLING PLACE TYPE","DATE AND TIMINGS","PRECINCTS"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","HOCKLEY","ELECTION OFFICE - 911 AUSTIN ST","911 AUSTIN LEVELLAND TX 79336 ","EARLY VOTING","02/18/2020-02/21/2020 09:00 AM-05:00 PM; 02/24/2020-02/28/2020 09:00 AM-05:00 PM","11, 14, 15, 16, 21, 24, 32, 33, 35, 36, 43, 44, 45, 46"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","HOCKLEY","TAX OFFICE - FOYER","624 AVE H LEVELLAND TX 79336 ","ELECTION DAY","03/03/2020-03/03/2020 09:00 AM-05:00 PM","11, 14, 15, 16, 21, 24, 32, 33, 35, 36, 43, 44, 45, 46"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","HOCKLEY","ANTON CITY HALL - BOARD ROOM","400 SPADE CIRCLE ANTON TX  TX 79313 ","ELECTION DAY","03/03/2020-03/03/2020 09:00 AM-05:00 PM","44"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","HOCKLEY","CAPITAL INTERMEDIATE SCHOOL - LIBRARY","401 ELLIS STREET LEVELLAND TX 79336 ","ELECTION DAY","03/03/2020-03/03/2020 09:00 AM-05:00 PM","45"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","HOCKLEY","CHRIST UNITED METHODIST CHURCH - FELLOWSHIP HALL","1704 COLLEGE AVE. LEVELLAND TX 79336 ","ELECTION DAY","03/03/2020-03/03/2020 09:00 AM-05:00 PM","16"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","HOCKLEY","ELECTION OFFICE - 911 AUSTIN ST","911 AUSTIN LEVELLAND TX 79336 ","EARLY VOTING","02/18/2020-02/21/2020 09:00 AM-05:00 PM; 02/24/2020-02/28/2020 09:00 AM-05:00 PM","11, 14, 15, 16, 21, 24, 32, 33, 35, 36, 43, 44, 45, 46"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","HOCKLEY","GARY CAIN INSURANCE - OFFICE","3392 FM 168 LEVELLAND TX 79336 ","ELECTION DAY","03/03/2020-03/03/2020 09:00 AM-05:00 PM","15"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","HOCKLEY","MALLET EVENT CENTER & ARENA - FOYER","2320 S HWY 385 LEVELLAND TX 79336 ","ELECTION DAY","03/03/2020-03/03/2020 09:00 AM-05:00 PM","21"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","HOCKLEY","RIDGECREST MISSIONARY BAPTIST CHURCH - FOYER","801 S ALAMO RD LEVELLAND TX 79336 ","ELECTION DAY","03/03/2020-03/03/2020 09:00 AM-05:00 PM","11"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","HOCKLEY","ROPESVILLE CITY HALL - BOARD ROOM","107 HOCKLEY MAIN ROPESVILLE TX 79358 ","ELECTION DAY","03/03/2020-03/03/2020 09:00 AM-05:00 PM","14"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","HOCKLEY","SMYER ELEMENTARY SCHOOL - LIBRARY","401 LINCOLN ST SMYER TX 79367 ","ELECTION DAY","03/03/2020-03/03/2020 09:00 AM-05:00 PM","46"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","HOCKLEY","SUNDOWN HIGH SCHOOL - FOYER","511 E 7TH  SUNDOWN TX 79372 ","ELECTION DAY","03/03/2020-03/03/2020 09:00 AM-05:00 PM","24"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","HOCKLEY","TAX OFFICE - FOYER","624 AVE H LEVELLAND TX 79336 ","ELECTION DAY","03/03/2020-03/03/2020 09:00 AM-05:00 PM","32, 33, 35, 36"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","HOCKLEY","WHITHARRAL LIONS CLUB BUILDING - BOARD ROOM","2ND ST & HWY 385 WHITHARRAL TX 79380 ","ELECTION DAY","03/03/2020-03/03/2020 09:00 AM-05:00 PM","43"
