"Geo_FIPS","Geo_GEOID","Geo_NAME","Geo_QName","Geo_STUSAB","total_pop","pop_ppsm","area_miles","gini_index","male_pct","female_pct","age18underpct","age18to24pct","age25to34pct","age35to44pct","age45to54pct","age55to64pct","age65to74pct","age75to84pct","age85over_pct","white_pct","black_pct","asianpi_pct","hispanic_pct","other_pct","less_than_hs_pct","high_school_pct","some_college_pct","college_degree_pct","masters_degree_pct","prof_degree_pct","phd_degree_pct","pop3over","school_enrolled","school_not_enrolled","households","pop_under25k","pop25k_49k","pop50k_74k","pop75k_99k","pop100kover","median_income","pov_denom","pov_under2q","pov2q_3q","pov3q_4q","pov4q_6q","pov6q_8q","pov_over8q","school_enrolled_pct","income_under25kpct","income25k_49kpct","pop50k_74kpct","pop75k_99kpct","pop100koverpct","pov_below_line","pov_1_2overline","pov_doubleline","county","cntyname2","pop10","afact","metro_type","duncan_index"
"01001","05000US01001","Autauga County","Autauga County, Alabama","al",55200,92.85992,594.4437488,0.4602,48.68478261,51.31521739,12.35507246,8.451086957,12.79710145,13.35869565,14.22644928,12.36413043,8.53442029,4.572463768,1.476449275,75.02173913,19.13949275,1.086956522,2.768115942,9.615942029,11.31141366,32.60775978,28.39154066,15.8827961,9.164289942,1.372221923,1.269977937,53261,13435,39826,21115,4859,4178,3819,2967,5292,58786,54765,3364,2449,2609,4685,4136,37522,25.2248361840747,23.012076722709,19.7868813639593,18.0866682453232,14.0516220696188,25.0627515983898,15.3784351319273,16.1070026476764,68.5145622203962,NA,"Autauga AL",54571,1,"Small Metro",0.315874614147232
"01003","05000US01003","Baldwin County","Baldwin County, Alabama","al",208107,130.9019,1589.793757,0.4609,48.6230641,51.3769359,11.09237075,7.419740806,11.20865709,12.19420779,13.61318937,14.07497105,11.79729658,5.845550606,1.897581533,83.01883166,9.497037582,0.811601724,4.494322632,12.68626236,9.735422379,27.60682772,31.31186687,20.70290974,7.713502371,2.035526468,0.893944445,201949,45076,156873,78622,15521,19215,15144,9691,19051,55962,204929,9186,5694,6773,16239,19951,147086,22.3204868555923,19.7412937854545,24.4397242502099,19.2617842334207,12.326066495383,24.231131235532,10.5660985024082,17.6597748488501,71.7741266487418,NA,"Baldwin AL",182265,1,"Small Metro",0.343366208065496
"01005","05000US01005","Barbour County","Barbour County, Alabama","al",25782,29.13214,885.0020309,0.4731,53.12621209,46.87378791,10.75944457,8.428360872,14.25413079,12.03940734,13.38918625,12.83065705,10.93786363,5.399115662,1.636800869,46.14847568,47.5758281,0.376231479,4.289814599,12.16352494,26.96857976,35.6903098,25.12518572,7.797281682,3.334617289,0.506245529,0.577780223,24954,5216,19738,9186,3564,2413,1317,806,1086,34186,22856,2914,1780,1903,2701,2775,10783,20.9024605273704,38.7981711299804,26.2682342695406,14.3370346178968,8.77422164162857,11.8223383409536,28.8633181659083,23.9586979348967,47.177983899195,NA,"Barbour AL",27457,1,"Micro",0.329950567266366
"01007","05000US01007","Bibb County","Bibb County, Alabama","al",22527,36.1902,622.4613489,0.4294,53.9441559,46.0558441,11.42628845,9.268877347,13.65028632,12.85124517,15.26612509,12.03000843,9.419807342,4.936298664,1.895503174,74.58161318,22.27549163,0.164247348,2.428197274,6.192568917,16.79340938,47.34474018,24.37262357,7.585551331,2.801013942,0.551330798,0.551330798,21795,4424,17371,6840,1879,1790,1141,1000,1030,45340,20468,1207,493,1163,2482,2623,12500,20.2982335398027,27.4707602339181,26.1695906432749,16.6812865497076,14.6198830409357,15.0584795321637,13.9876880984952,24.9413718975962,61.0709400039085,NA,"Bibb AL",22915,1,"Small Metro",0.433661927073432
"01009","05000US01009","Blount County","Blount County, Alabama","al",57645,89.39555,644.8307622,0.4331,49.32604736,50.67395264,11.86399514,7.893139041,11.77205308,12.40870847,13.78610461,13.0245468,10.63752277,5.61193512,1.502298551,87.14025501,1.495359528,0.37470726,9.126550438,21.76771619,19.83748454,34.03992228,33.47969819,8.118202236,3.545562369,0.605647664,0.373482726,55869,12220,43649,20600,5231,5294,4297,2461,3317,48695,57082,4173,2178,1869,6305,6270,36287,21.8725948200254,25.3932038834951,25.6990291262136,20.8592233009709,11.9466019417476,16.1019417475728,14.4003363582215,22.0297116428997,63.5699519988788,NA,"Blount AL",57322,1,"Small Metro",0.323351710727016
"01011","05000US01011","Bullock County","Bullock County, Alabama","al",10352,16.62156,622.8056655,0.5174,54.70440495,45.29559505,10.97372488,10.60664606,10.81916538,15.44629057,12.77047913,13.97797527,9.766228748,4.153786708,1.69049459,21.52241113,76.24613601,0.540958269,0.492658423,2.202472952,24.77477477,39.65371622,22.26914414,7.404279279,3.223536036,1.998873874,0.675675676,10011,2247,7764,3609,1535,784,624,211,455,32152,9909,1750,536,824,916,741,5142,22.4453101588253,42.532557495151,21.7234691050152,17.2901080631754,5.8464948739263,12.6073704627321,31.3856090422848,16.7221717630437,51.8922191946715,NA,"Bullock AL",10914,1,"Noncore",0.306134520736964
"01013","05000US01013","Butler County","Butler County, Alabama","al",20025,25.77756,776.8385645,0.4708,46.7815231,53.2184769,11.99001248,7.845193508,12.10486891,11.99001248,12.11985019,14.13233458,10.39200999,5.832709114,2.781523096,51.85518102,45.2184769,1.153558052,0.334581773,3.770287141,15.41618664,43.85800691,24.6327765,9.677419355,4.716301843,0.979262673,0.720046083,19397,4147,15250,6708,2279,1875,1013,723,818,39109,19707,1511,1421,1708,2849,1984,10234,21.3795947826984,33.974358974359,27.9516994633274,15.1013714967203,10.778175313059,12.1943947525343,23.5449332724413,24.5242807124372,51.9307860151215,NA,"Butler AL",20947,1,"Noncore",0.387453479793923
"01015","05000US01015","Calhoun County","Calhoun County, Alabama","al",115098,189.9722,605.8675299,0.4676,48.05904534,51.94095466,11.13833429,9.354636918,13.04714244,12.02887974,12.99588177,13.83951068,9.981928444,5.080018767,1.781090896,72.47997359,20.57029662,0.933117865,3.65167075,11.86206537,15.9474316,32.41675618,33.6677829,10.18512668,5.52473621,1.247235736,1.010930688,111292,27368,83924,45033,12832,11344,8526,5037,7294,45197,111981,8264,6062,6493,12864,12758,65540,24.5911655824318,28.4946594719428,25.1904159172163,18.9327826260742,11.1851309040037,16.197011080763,18.5915467802574,22.8806672560524,58.5277859636903,NA,"Calhoun AL",118572,1,"Small Metro",0.43848111567645
"01017","05000US01017","Chambers County","Chambers County, Alabama","al",33826,56.70167,596.5608984,0.4568,48.0606634,51.9393366,10.56288062,9.625731686,10.91172471,11.74540294,13.74090936,14.31738899,11.1600544,5.711582806,2.075326672,55.79140306,39.37503695,1.197303849,2.270442855,6.985750606,18.6004074,38.44848073,29.71906298,9.336275675,2.554744526,1.039721609,0.301307079,32659,7323,25336,13516,4473,3684,2243,1535,1581,39872,33274,2213,1483,1835,4885,4570,18288,22.4226093879176,33.0941106836342,27.2565847883989,16.5951464930453,11.3569103284996,11.697247706422,16.6225882070085,28.4155797319228,54.9618320610687,NA,"Chambers AL",34215,1,"Micro",0.364194937196625
"01019","05000US01019","Cherokee County","Cherokee County, Alabama","al",25853,46.7061,553.5250727,0.4539,49.58805554,50.41194446,10.26186516,7.326035663,9.782230302,11.28302325,14.08733996,15.33284338,13.25184698,6.63752756,1.852783043,91.78818706,4.900785209,0.212741268,1.539473175,5.275983445,19.77186312,38.32806726,29.00980025,6.817329835,3.561291705,1.917206662,0.594441172,24960,5157,19803,10606,3249,2852,1941,1183,1381,41014,25501,1425,1373,1029,3494,3472,14708,20.6610576923077,30.6336036205921,26.8904393739393,18.3009617197813,11.1540637375071,13.0209315481803,15.007254617466,27.3165758205561,57.676169561978,NA,"Cherokee AL",25989,1,"Noncore",0.329196482834793
"01021","05000US01021","Chilton County","Chilton County, Alabama","al",43930,63.40464,692.8514943,0.4845,49.33302982,50.66697018,12.44707489,7.944457091,13.26883679,12.76576372,12.87502845,13.14136126,9.414978375,4.982927384,1.370361939,80.13885727,9.44229456,0.43250626,7.776007284,19.95674937,17.79612661,44.05397241,23.98885644,9.156513275,3.759272312,0.896183667,0.349075286,42265,9862,32403,16751,4672,4420,3104,1862,2693,45182,43260,3276,1524,3234,5681,4338,25207,23.3337276706495,27.8908721867351,26.3864843889917,18.5302370007761,11.1157542833264,16.0766521401707,18.5714285714286,23.1599630143319,58.2686084142395,NA,"Chilton AL",43643,1,"Small Metro",0.304892357783704
"01023","05000US01023","Choctaw County","Choctaw County, Alabama","al",13075,14.31359,913.4674848,0.4809,47.82409178,52.17590822,10.76099426,7.564053537,10.1414914,11.05927342,13.8126195,15.09751434,12.59655832,7.20458891,2.256214149,56.36711281,42.75334608,0.099426386,0.5583174,1.797323136,18.58838491,38.21534549,30.21407376,8.160237389,3.984739296,0.402713014,0.434506147,12674,2585,10089,5350,2042,1264,728,518,798,34884,12875,1141,1082,641,1505,1663,6843,20.3960864762506,38.1682242990654,23.6261682242991,13.607476635514,9.6822429906542,14.9158878504673,22.2446601941748,24.6058252427184,53.1495145631068,NA,"Choctaw AL",13859,1,"Noncore",0.452415578426416
"01025","05000US01025","Clarke County","Clarke County, Alabama","al",24387,19.69202,1238.420465,0.5185,47.31619305,52.68380695,10.97305942,8.725960553,10.63271415,11.97769303,13.601509,13.99516136,10.55890433,6.503464961,1.906753598,52.87653258,45.81539345,0.504367081,0.196826178,1.472095789,18.82039123,43.69887374,24.92590397,7.954949615,3.550681683,0.586840545,0.462359218,23689,5003,18686,9358,3580,2287,1321,815,1355,36127,23963,3255,1727,1106,2681,2089,13105,21.1195069441513,38.256037614875,24.4389826886087,14.1162641590083,8.70912588159863,14.4795896559094,25.4058339940742,19.9056879355673,54.6884780703585,NA,"Clarke AL",25833,1,"Noncore",0.291748221402551
"01027","05000US01027","Clay County","Clay County, Alabama","al",13378,22.15044,603.9610129,0.4684,48.31813425,51.68186575,10.65929137,9.523097623,8.925100912,12.363582,13.63432501,14.65839438,11.54133652,6.420989685,1.861264763,80.28105845,14.77799372,0.13454926,3.102107938,9.029750336,24.50188476,36.25201939,29.07915994,5.49273021,3.812600969,0.624663436,0.236941303,13014,2962,10052,5236,1476,1658,874,450,778,41225,13040,766,850,789,1598,1790,7247,22.7601045028431,28.1894576012223,31.6653934300993,16.6921313980137,8.59434682964095,14.8586707410237,18.4432515337423,25.9815950920245,55.5751533742331,NA,"Clay AL",13932,1,"Noncore",0.399335715190815
"01029","05000US01029","Cleburne County","Cleburne County, Alabama","al",14938,26.67002,560.1045009,0.4622,48.74146472,51.25853528,11.50087026,7.062525104,11.42053822,12.21046994,14.12505021,13.40206186,10.8314366,5.174722185,2.758066676,92.64292409,2.63087428,0.02008301,2.423349846,9.030660062,22.63283868,39.58831977,24.10722834,8.875059837,3.207276209,1.244614648,0.344662518,14526,3325,11201,5726,1904,1445,1108,463,806,40188,14659,697,1014,1008,1418,2019,8503,22.8899903621093,33.2518337408313,25.2357666783095,19.3503318197695,8.08592385609501,14.0761439049948,18.5483320826796,23.4463469540896,58.0053209632308,NA,"Cleburne AL",14972,1,"Noncore",0.369985174841661
"01031","05000US01031","Coffee County","Coffee County, Alabama","al",51288,75.53616,678.9861142,0.4427,49.35657464,50.64342536,12.16073935,8.218296678,12.62283575,13.18827016,13.33060365,12.59943847,9.477850569,5.085010139,1.766495087,70.62665731,17.21455311,1.298549368,6.919747309,20.73389487,13.84337764,27.85002291,34.89058203,15.57917049,6.373166819,0.887946838,0.575733272,49453,12117,37336,19789,4293,5126,3796,2208,4366,53155,50502,3237,1829,2538,4262,5199,33437,24.5020524538451,21.6938703320026,25.9032795997777,19.1823740461873,11.1577138814493,22.0627621405832,15.0568294324977,18.7339115282563,66.209259039246,NA,"Coffee AL",49948,1,"Micro",0.352464966452026
"01033","05000US01033","Colbert County","Colbert County, Alabama","al",54495,91.93668,592.7449486,0.4496,47.84842646,52.15157354,10.73676484,7.797045601,11.92035967,11.9937609,13.5700523,14.14625195,11.01568951,6.024405909,2.231397376,78.65859253,15.8087898,0.543169098,2.475456464,9.377007065,15.57016409,36.04482634,29.65733216,11.83549873,5.54117708,0.986075884,0.364925721,52586,10987,41599,21799,6354,4946,4781,2385,3333,47558,53991,3086,2858,2841,5378,5686,34142,20.8933936789259,29.1481260608285,22.6891141795495,21.9321987247121,10.9408688471948,15.289692187715,16.2712303902502,20.4923042729344,63.2364653368154,NA,"Colbert AL",54428,1,"Small Metro",0.364032703796561
"01035","05000US01035","Conecuh County","Conecuh County, Alabama","al",12514,14.71889,850.200004,0.4354,48.24196899,51.75803101,10.77193543,8.110915774,10.29247243,10.79590858,12.79367109,15.1909861,13.05737574,6.081189068,2.493207607,50.13584785,47.71455969,0.1438389,0.839060253,3.723829311,19.24728752,48.76808318,21.25904159,7.142857143,2.633363472,0.327757685,0.621609403,12179,2565,9614,4574,1819,1336,781,345,293,33177,12381,1178,513,1061,2166,2310,5153,21.0608424336973,39.768255356362,29.2085701792742,17.0747704416266,7.54263226934849,6.40577175338872,22.2276068168969,36.1521686455052,41.6202245375979,NA,"Conecuh AL",13228,1,"Noncore",0.314625188037348
"01037","05000US01037","Coosa County","Coosa County, Alabama","al",10855,16.67664,650.9106421,0.4646,50.67710732,49.32289268,9.064947029,7.13956702,10.66789498,11.61676647,14.24228466,17.4758176,12.43666513,7.526485491,1.851681253,65.26024873,34.20543528,0,0.460617227,1.004145555,20.35236938,38.61482382,29.45321993,8.57837181,2.746051033,0.255164034,0,10666,1770,8896,4103,1215,1358,626,411,493,38301,10452,504,281,674,1792,1024,6177,16.5947871741984,29.6124786741409,33.0977333658299,15.2571289300512,10.017060687302,12.0155983426761,13.9590508993494,26.9422120168389,59.0987370838117,NA,"Coosa AL",11539,1,"Micro",0.53785567138628
"01039","05000US01039","Covington County","Covington County, Alabama","al",37351,36.24353,1030.556497,0.4553,48.65197719,51.34802281,11.46154052,7.290300126,11.49634548,10.9715938,13.10540548,14.727852,11.32499799,6.848544885,2.30783647,83.38732564,12.92067147,0.460496372,1.617091912,6.602232872,17.13442772,35.43384522,32.48354641,9.603600878,4.02072774,0.972085634,0.351766397,36122,7605,28517,15008,4579,4012,2637,1696,2084,40601,36586,2888,1702,2112,3884,4073,21927,21.0536515143126,30.51039445629,26.7324093816631,17.5706289978678,11.3006396588486,13.8859275053305,18.318482479637,21.7487563548898,59.9327611654731,NA,"Covington AL",37765,1,"Noncore",0.408887018765927
"01041","05000US01041","Crenshaw County","Crenshaw County, Alabama","al",13865,22.77188,608.8649183,0.504,49.14532997,50.85467003,11.94374324,7.746123332,11.30183916,12.5640101,13.16985215,14.41038586,11.07104219,5.019834115,2.24305806,71.17922827,23.06527227,1.355932203,1.983411468,8.748647674,21.6124031,38.79069767,24.04134367,11.36950904,3.596899225,0.361757106,0.227390181,13413,2987,10426,5025,1730,1239,887,471,698,39812,13661,881,526,741,1956,1872,7685,22.2694400954298,34.4278606965174,24.6567164179104,17.6517412935323,9.37313432835821,13.8905472636816,15.7235927091721,28.0213747163458,56.2550325744821,NA,"Crenshaw AL",13906,1,"Noncore",0.190764990461518
"01043","05000US01043","Cullman County","Cullman County, Alabama","al",82313,112.0239,734.7806337,0.4548,49.27532711,50.72467289,11.44169208,7.931918409,12.35041852,12.36499702,13.37941759,13.42679771,10.63744488,6.008771397,1.337577296,92.11910634,1.212445179,0.409412851,4.304301872,12.03212129,18.18674404,35.62539327,32.43899881,8.821575893,3.628609383,0.999790254,0.298888345,79501,16944,62557,30730,8515,9005,5541,3061,4608,42558,81016,5919,4142,2770,8708,11320,48157,21.312939459881,27.7090790758217,29.3036121054344,18.0312398307842,9.96095021151969,14.99511877644,15.8376123234917,24.7210427569863,59.4413449195221,NA,"Cullman AL",80406,1,"Micro",0.262685010360178
"01045","05000US01045","Dale County","Dale County, Alabama","al",49255,87.78279,561.1008792,0.45,49.20109634,50.79890366,11.8607248,8.866104964,14.46756674,11.80793828,12.49213278,12.88803167,9.29651812,5.067505837,1.754136636,69.03867628,19.79291442,1.293269719,6.232869759,19.93097147,14.17530406,32.72422263,36.05535918,11.20064706,4.637229645,0.787849739,0.419387694,47392,11658,35734,18670,5306,4765,3615,1978,3006,45960,47854,4099,1924,2775,5206,5868,27982,24.5990884537475,28.4199250133905,25.5222281735404,19.3626138189609,10.5945366898768,16.1006963042314,18.3850879759268,23.1412212145275,58.4736908095457,NA,"Dale AL",50251,1,"Micro",0.288704382554038
"01047","05000US01047","Dallas County","Dallas County, Alabama","al",40029,40.89859,978.7380019,0.4885,46.08658722,53.91341278,12.27360164,9.115890979,11.67653451,11.12943116,12.32856179,14.56693897,9.975267931,5.45104799,1.324040071,27.54003348,70.47390642,0.617052637,1.029253791,3.162707037,19.30451128,35.21804511,30.36090226,8.646616541,5.120300752,0.988721805,0.360902256,38239,10095,28144,16336,6886,4082,2223,1408,1737,31602,39394,5752,3151,3344,5104,4913,17130,26.3997489474097,42.1523016650343,24.9877571008815,13.6079823702253,8.61900097943193,10.632957884427,31.0884906330913,25.4277301111844,43.4837792557242,NA,"Dallas AL",43820,1,"Micro",0.551540780883677
"01049","05000US01049","DeKalb County","DeKalb County, Alabama","al",71200,91.62285,777.0987665,0.4748,49.58426966,50.41573034,12.70505618,8.207865169,12.06741573,12.66432584,13.19662921,12.99438202,9.89747191,4.962078652,1.459269663,80.6755618,1.41011236,1.068820225,14.35393258,33.7991573,25.88770992,33.32776339,28.07460941,7.429609825,3.805664634,0.904419751,0.570223076,68771,16165,52606,26132,8441,7203,4846,2374,3268,39233,70215,6090,4601,4809,11464,7875,35376,23.5055473964316,32.3013929282106,27.5639063217511,18.5443134853819,9.08464717587632,12.50574008878,22.075055187638,27.5425478886278,50.3823969237342,NA,"DeKalb AL",71109,1,"Micro",0.442492698778569
"01051","05000US01051","Elmore County","Elmore County, Alabama","al",81212,131.3161,618.4465287,0.4359,48.57656504,51.42343496,11.40841255,8.882923706,13.74796828,13.70856524,13.89203566,12.81707137,8.953110378,4.134856918,1.404964784,73.22932572,21.4278678,0.482687288,2.889967,9.972664138,13.61932603,32.82698757,29.0482254,16.04763357,6.436629064,1.160350795,0.860847576,78430,18454,59976,29143,5886,6404,5460,4243,7150,59347,76683,3753,2529,3180,5534,6299,55388,23.5292617620808,20.1969598188244,21.9744020862643,18.7352022784202,14.5592423566551,24.534193459836,12.3391103634443,15.431060339319,72.2298292972367,NA,"Elmore AL",79303,1,"Small Metro",0.296112170525187
"01053","05000US01053","Escambia County","Escambia County, Alabama","al",37328,39.49123,945.2226033,0.4823,51.07961852,48.92038148,11.10426489,8.130625804,13.34654951,12.86433776,13.11883841,12.88041149,10.02196742,5.564187741,1.762751822,60.22288898,31.9331333,0.554543506,2.244963566,10.92209601,18.45561333,44.46755247,24.41748508,8.006932409,3.662622761,0.577700751,0.412093202,36026,7608,28418,13428,5113,3749,1996,1132,1438,35000,34383,4346,1443,2479,4258,4607,17250,21.1180813856659,38.0771522192434,27.91927316056,14.8644623175454,8.43014596365803,10.7089663389931,24.0467672977925,25.7830904807608,50.1701422214466,NA,"Escambia AL",38319,1,"Micro",0.420947054623361
"01055","05000US01055","Etowah County","Etowah County, Alabama","al",102939,192.308,535.2818747,0.4483,48.23341979,51.76658021,11.04051914,8.415663645,11.7438483,12.57832308,13.64691711,13.63234537,10.86080106,5.590689632,1.886554173,78.07925082,15.74913298,0.782016534,3.769222549,11.37275474,15.48301965,32.87033822,33.91346621,10.88547816,4.837835961,1.377873463,0.631988333,99683,22467,77216,38777,11271,10060,6814,4758,5874,44023,101536,6183,5219,6122,11597,10630,61785,22.5384468765988,29.0661990355107,25.9432137607345,17.5722722232251,12.2701601464786,15.1481548340511,17.2589032461393,21.8907579577687,60.850338796092,NA,"Etowah AL",104430,1,"Small Metro",0.610132612986212
"01057","05000US01057","Fayette County","Fayette County, Alabama","al",16585,26.42254,627.6837236,0.4635,49.26138077,50.73861923,11.82393729,7.874585469,11.45010552,11.30539644,13.13837805,14.30208019,12.14350317,6.089840217,2.218872475,84.66686765,11.92643955,0.687368104,1.718420259,6.246608381,17.58129214,41.54647094,27.93377144,9.132030383,3.149270291,0.31578049,0.341384313,16012,3637,12375,6947,2266,1974,1281,743,683,37458,16251,1608,770,880,2030,2176,8787,22.7142143392456,32.6183964301137,28.4151432272924,18.4396142219663,10.6952641427955,9.83158197783216,20.0479970463356,25.8814842163559,54.0705187373085,NA,"Fayette AL",17241,1,"Noncore",0.44606739536317
"01059","05000US01059","Franklin County","Franklin County, Alabama","al",31542,49.75718,633.9185386,0.4224,49.46420645,50.53579355,12.81465982,9.270179443,12.65931139,12.5927335,12.80514869,11.75575423,9.374801851,5.002853338,1.791262444,77.08135185,4.400481897,0.377274745,16.90761524,36.97926574,23.23178935,36.83451855,27.06131078,7.803190467,4.084182203,0.432442821,0.552565827,30119,7283,22836,11210,3390,3322,1927,1487,1084,40459,31129,2398,1735,2166,3968,4447,16415,24.1807496928849,30.2408563782337,29.6342551293488,17.1900089206066,13.2649420160571,9.66993755575379,20.2351505027466,27.0326705001767,52.7321789970767,NA,"Franklin AL",31704,1,"Noncore",0.443293423720853
"01061","05000US01061","Geneva County","Geneva County, Alabama","al",26491,46.11296,574.4805489,0.4413,48.96379903,51.03620097,11.44162168,7.689403949,11.2226794,11.76248537,13.58952097,14.18217508,11.28307727,6.507870598,1.657166585,83.93416632,9.546638481,0.426559964,3.876788343,11.75493564,20.92160447,37.22980966,30.75599527,6.97924508,3.683191741,0.414023013,0.016130767,25494,5557,19937,10479,3785,2674,1678,1167,1175,38142,26177,2097,1467,2718,3177,2388,14330,21.7972856358359,36.1198587651493,25.5177020708083,16.0129783376276,11.1365588319496,11.2129019944651,23.9981663292203,21.2591206020552,54.7427130687245,NA,"Geneva AL",26790,1,"Small Metro",0.300092141576121
"01063","05000US01063","Greene County","Greene County, Alabama","al",8426,13.02272,647.0230812,0.5041,46.87870876,53.12129124,10.56254451,8.675528127,11.9392357,9.090909091,11.83242345,15.99810112,11.32209827,6.646095419,2.397341562,17.14929979,79.67006883,0,1.697127937,4.308093995,24.10423453,36.84210526,28.95594034,6.360363449,2.588719355,0.291445225,0.85719184,8065,1745,6320,2955,1612,612,440,137,154,21804,8344,1652,838,735,993,1391,2735,21.6367017978921,54.5516074450085,20.7106598984772,14.8900169204738,4.63620981387479,5.21150592216582,38.650527325024,28.5714285714286,32.7780441035475,NA,"Greene AL",9045,1,"Noncore",0.293918531267929
"01065","05000US01065","Hale County","Hale County, Alabama","al",14887,23.11709,643.9825482,0.5071,47.14851884,52.85148116,11.89628535,8.967555585,11.33203466,10.94915027,12.67548868,14.44213072,10.56626587,5.387250621,2.297306375,39.61845906,58.76267885,0.261973534,0.873245113,2.317458185,16.3538874,42.61741634,26.91887598,9.294012511,3.058286168,1.340482574,0.417039023,14244,3543,10701,5658,2300,1356,911,459,632,30571,14648,1467,1289,1053,2119,1545,7175,24.8736310025274,40.650406504065,23.966065747614,16.1010957935666,8.11240721102863,11.1700247437257,26.0035499726925,25.0136537411251,48.9827962861824,NA,"Hale AL",15760,1,"Small Metro",0.386446332526714
"01067","05000US01067","Henry County","Henry County, Alabama","al",17124,30.48329,561.7503216,0.435,48.07288017,51.92711983,10.64587713,8.000467181,9.647278673,12.51459939,12.95842093,14.34828311,13.11609437,5.886475123,2.581172623,68.93833217,27.73300631,0,2.616211166,6.803316982,19.82411441,33.54154681,28.65948878,10.68463878,5.901208186,1.068463878,0.320539163,16603,3444,13159,6669,1768,1631,1526,697,1047,48610,16770,964,539,767,2542,1937,10021,20.7432391736433,26.5107212475634,24.4564402459139,22.8819913030439,10.4513420302894,15.6995051731894,13.536076326774,26.7084078711986,59.7555158020274,NA,"Henry AL",17302,1,"Small Metro",0.35910677731307
"01069","05000US01069","Houston County","Houston County, Alabama","al",104352,179.9578,579.8693245,0.4808,47.94254063,52.05745937,12.06205918,7.923183073,12.99352193,12.46358479,13.16984821,13.20051365,9.854147501,5.183417663,1.842801288,66.91390678,26.90700705,0.853840846,3.29365992,10.67540632,14.31141733,31.63268153,33.02881531,13.25699462,5.599877263,1.535607688,0.634606265,100727,24782,75945,39253,10839,10298,6813,4182,7121,45496,103287,7940,5346,5627,12093,10446,61835,24.6031352070448,27.6131760629761,26.2349374570097,17.3566351616437,10.6539627544392,18.1412885639314,18.3111136929139,21.821720061576,59.8671662455101,NA,"Houston AL",101547,1,"Small Metro",0.476968366583017
"01071","05000US01071","Jackson County","Jackson County, Alabama","al",52094,48.32524,1077.98729,0.4616,49.01908089,50.98091911,11.20474527,7.121741467,11.53491765,12.41409759,13.68487734,14.6811533,11.41782163,5.810649979,1.913848044,89.33274465,3.453372749,0.560525204,2.889008331,12.43137405,17.53122901,40.78173271,27.50302216,9.267965077,3.766286098,0.427132304,0.722632639,50280,10081,40199,20626,6549,6030,3647,1944,2456,39816,51548,4368,2314,3736,7561,5646,27923,20.0497215592681,31.7511878211965,29.2349461844274,17.6815669543295,9.42499757587511,11.9073014641714,20.2102894389695,25.6207806316443,54.1689299293862,NA,"Jackson AL",53227,1,"Micro",0.279354543093351
"01073","05000US01073","Jefferson County","Jefferson County, Alabama","al",659892,593.7582,1111.381705,0.4996,47.33319998,52.66680002,11.69494402,9.016930043,14.42554236,12.6594958,12.63130937,13.25989707,8.686118335,4.411024834,1.927436611,50.13881059,42.6891067,1.585865566,3.795772642,11.21562316,10.25667882,26.75026519,30.57682537,19.78396905,7.801315707,3.093605983,1.737339882,634469,165142,469327,260924,65923,60168,44467,30066,60300,51979,645154,46201,29025,34481,60916,58225,416306,26.0283796371454,25.2652113259033,23.0595882325888,17.0421272094556,11.522895555794,23.1101776762582,17.0047771539818,18.4670636778196,64.5281591681986,NA,"Jefferson AL",658466,1,"Medium Metro",0.643631632183621
"01075","05000US01075","Lamar County","Lamar County, Alabama","al",13933,23.0356,604.8462927,0.4623,48.80499533,51.19500467,11.48352831,6.997775066,10.56484605,11.21079452,13.50032297,14.6414986,11.33998421,7.292040479,2.454604177,85.99009546,11.1820857,0,1.564630733,5.655637695,17.59830183,39.92722127,29.99090266,8.319013444,3.638936622,0.262812089,0.262812089,13491,2966,10525,5974,1976,1700,1094,416,788,36756,13747,1059,609,1248,1824,1732,7275,21.9850270550738,33.0766655507198,28.4566454636759,18.3126883160362,6.96350853699364,13.1904921325745,21.2119007783516,25.8674619917073,52.9206372299411,NA,"Lamar AL",14564,1,"Noncore",0.248058415342593
"01077","05000US01077","Lauderdale County","Lauderdale County, Alabama","al",92585,138.5976,668.0131522,0.4672,47.86412486,52.13587514,10.13879138,11.48566182,11.76864503,11.08494897,12.83577253,13.51190798,11.0061025,5.922125614,2.379435114,84.78803262,10.11394934,0.726899606,2.605173624,8.63962845,12.57941951,35.96462186,27.51580507,14.82444938,6.820224188,1.073641394,1.221838591,89668,21734,67934,38514,10091,10537,6837,4617,6432,46265,90283,5797,3685,4221,9589,10353,56638,24.2383012892002,26.200862024199,27.3588824842914,17.7519862906995,11.9878485745443,16.7004206262658,15.1778297132351,22.0883222755114,62.7338480112535,NA,"Lauderdale AL",92709,1,"Small Metro",0.466523929489903
"01079","05000US01079","Lawrence County","Lawrence County, Alabama","al",33171,48.02628,690.68438,0.4389,48.24394803,51.75605197,10.46395948,7.669349733,11.96527087,12.0737994,14.60613186,14.4373097,10.8196919,5.031503422,1.594766513,76.54276326,10.9342498,0.204998342,2.13137982,18.70308402,21.02586023,41.504595,25.76618936,7.672579611,3.48792477,0.37614875,0.166702287,32143,7330,24813,12811,3553,3576,2261,1227,2194,44515,32879,2014,1613,1881,3385,3311,20675,22.8043430918085,27.7339786121302,27.9135118257747,17.6488954804465,9.57770665834049,17.1259074233081,16.7523343167371,20.3655828948569,62.882082788406,NA,"Lawrence AL",34339,1,"Small Metro",0.357866510404778
